Iteration No.,Under-sampling,Data-split,Modeling,Accuracy,Precision,Recall,F1-score
1,43,40,43,0.9328223624887286,0.9389572059043638,0.9328223624887286,0.9305831277110229
2,43,42,42,0.9274120829576195,0.9345150459959775,0.9274120829576195,0.9247947585496109
3,43,41,38,0.8250676284941388,0.8446654910490649,0.8250676284941388,0.8232565931390177
